product_id,category,price,promotion_active,discount_percent,units_sold,inventory_level,day_of_week,day,month,year
1326,Grocery,1904,Yes,5,36,280,Thursday,7,11,2024
1733,Electronics,884,Yes,10,32,377,Wednesday,16,6,2024
1958,Grocery,1729,No,0,25,25,Wednesday,23,6,2024
1250,Grocery,2131,No,0,30,58,Saturday,16,4,2024
1378,Personal Care,299,No,0,12,166,Friday,26,2,2024
1869,Electronics,2514,Yes,5,20,213,Tuesday,6,4,2024
1891,Personal Care,186,Yes,30,30,64,Saturday,6,8,2024
1921,Clothing,1249,Yes,5,27,163,Sunday,27,5,2024
1616,Personal Care,1291,No,0,17,207,Sunday,9,7,2024
1352,Grocery,356,Yes,15,21,379,Sunday,20,4,2024
1925,Electronics,1871,Yes,5,14,37,Saturday,30,5,2024
1849,Home,597,Yes,5,28,479,Thursday,16,11,2024
1545,Grocery,483,No,0,34,89,Monday,4,6,2024
1893,Home,2798,Yes,5,11,417,Tuesday,19,12,2024
1847,Grocery,1571,No,0,18,94,Monday,28,6,2024
1220,Clothing,1506,Yes,20,33,425,Monday,14,6,2024
1461,Personal Care,2986,No,0,26,271,Saturday,23,8,2024
1469,Home,2743,Yes,15,14,179,Wednesday,17,10,2024
1347,Grocery,1500,Yes,20,21,470,Wednesday,11,11,2024
1244,Clothing,1721,No,0,32,458,Friday,6,7,2024
1066,Electronics,2472,No,0,20,172,Tuesday,12,4,2024
1224,Grocery,2334,No,0,31,290,Friday,23,12,2024
1739,Clothing,2822,No,0,32,338,Monday,25,6,2024
1136,Personal Care,418,Yes,30,16,347,Monday,14,2,2024
1920,Grocery,2915,No,0,14,69,Monday,12,6,2024
1292,Personal Care,1367,Yes,5,38,333,Thursday,22,11,2024
1895,Grocery,1586,No,0,27,311,Tuesday,19,7,2024
1115,Personal Care,742,No,0,38,123,Monday,28,8,2024
1195,Personal Care,1763,No,0,9,424,Monday,23,9,2024
1524,Electronics,1318,Yes,10,29,205,Wednesday,7,3,2024
1366,Grocery,1921,No,0,14,134,Monday,12,3,2024
1383,Electronics,1827,No,0,15,366,Tuesday,22,3,2024
1608,Electronics,2419,Yes,10,17,180,Tuesday,9,4,2024
1378,Electronics,698,Yes,30,23,224,Tuesday,3,5,2024
1492,Personal Care,1313,No,0,23,483,Thursday,14,8,2024
1098,Electronics,1558,No,0,25,333,Wednesday,15,2,2024
1021,Electronics,2985,Yes,30,45,115,Friday,14,12,2024
1404,Clothing,2451,No,0,30,449,Thursday,19,12,2024
1799,Personal Care,1062,Yes,5,38,379,Monday,1,5,2024
1917,Clothing,1219,No,0,12,181,Thursday,9,1,2024
1119,Home,2823,Yes,15,11,90,Monday,22,11,2024
1130,Personal Care,2075,Yes,30,24,331,Tuesday,14,2,2024
1385,Personal Care,925,No,0,29,259,Thursday,28,10,2024
1150,Personal Care,595,Yes,10,8,460,Friday,22,11,2024
1425,Grocery,1567,No,0,39,245,Tuesday,23,12,2024
1052,Home,2984,No,0,26,184,Friday,23,9,2024
1845,Personal Care,297,Yes,15,13,24,Wednesday,23,9,2024
1237,Electronics,762,No,0,48,126,Saturday,23,10,2024
1740,Grocery,1466,Yes,5,33,463,Friday,7,1,2024
1636,Grocery,118,Yes,30,48,329,Saturday,24,8,2024
1143,Grocery,2593,No,0,41,275,Sunday,15,7,2024
1350,Clothing,2022,No,0,50,462,Sunday,17,11,2024
1101,Personal Care,1543,No,0,14,241,Thursday,3,10,2024
1558,Grocery,915,Yes,20,22,101,Wednesday,2,7,2024
1625,Home,1535,Yes,20,13,26,Wednesday,23,1,2024
1474,Grocery,386,Yes,10,19,310,Thursday,19,10,2024
1317,Clothing,1778,No,0,28,448,Friday,23,6,2024
1737,Electronics,855,No,0,25,451,Monday,28,12,2024
1591,Electronics,2357,Yes,5,10,243,Tuesday,22,8,2024
1061,Personal Care,1843,Yes,30,39,459,Monday,29,2,2024
1150,Clothing,1438,No,0,38,465,Tuesday,19,10,2024
1291,Home,1830,Yes,0,7,165,Thursday,11,3,2024
1762,Clothing,178,No,0,23,276,Wednesday,4,12,2024
1880,Electronics,1389,No,0,47,153,Sunday,3,5,2024
1171,Clothing,2962,No,0,1,33,Monday,29,4,2024
1998,Electronics,1270,No,0,19,378,Friday,12,1,2024
1563,Electronics,2209,Yes,10,24,346,Tuesday,14,1,2024
1925,Personal Care,2043,No,0,2,21,Tuesday,13,7,2024
1244,Personal Care,1605,Yes,10,41,396,Tuesday,7,6,2024
1414,Clothing,1623,Yes,10,7,94,Friday,26,8,2024
1003,Clothing,2226,No,0,6,256,Tuesday,25,2,2024
1093,Home,1417,Yes,15,16,303,Monday,24,7,2024
1722,Electronics,2860,No,0,14,453,Monday,24,2,2024
1536,Clothing,2987,No,0,35,301,Tuesday,2,3,2024
1330,Electronics,994,Yes,15,15,71,Wednesday,27,5,2024
1662,Home,1749,No,0,13,83,Tuesday,26,11,2024
1285,Home,1588,No,0,40,85,Saturday,5,2,2024
1566,Electronics,2129,Yes,30,34,92,Tuesday,10,11,2024
1129,Home,2627,No,0,20,417,Thursday,18,5,2024
1550,Grocery,1711,Yes,10,22,460,Thursday,10,6,2024
1736,Grocery,302,No,0,16,332,Sunday,3,2,2024
1332,Home,1800,Yes,10,13,20,Tuesday,17,12,2024
1206,Grocery,2633,Yes,15,27,385,Wednesday,13,2,2024
1571,Personal Care,442,Yes,10,36,234,Wednesday,21,4,2024
1606,Electronics,112,Yes,20,23,374,Wednesday,2,4,2024
1559,Home,1935,Yes,5,37,417,Sunday,18,7,2024
1961,Personal Care,1398,No,0,5,460,Wednesday,1,3,2024
1952,Personal Care,2702,No,0,28,423,Thursday,22,10,2024
1284,Personal Care,581,No,0,25,129,Monday,25,3,2024
1554,Grocery,93,No,0,45,386,Sunday,25,7,2024
1945,Grocery,726,Yes,5,24,24,Wednesday,19,4,2024
1964,Home,210,No,0,25,81,Friday,12,7,2024
1998,Home,2021,No,0,25,188,Saturday,26,4,2024
1598,Home,2516,No,0,31,128,Friday,2,1,2024
1094,Home,429,Yes,20,23,367,Saturday,27,9,2024
1816,Clothing,2718,Yes,0,11,307,Wednesday,18,12,2024
1810,Clothing,1585,Yes,0,15,446,Wednesday,2,2,2024
1256,Electronics,2900,No,0,8,398,Tuesday,7,12,2024
1844,Personal Care,699,Yes,10,30,441,Thursday,11,1,2024
1861,Home,1595,Yes,0,26,472,Thursday,6,10,2024
1616,Grocery,1537,Yes,20,15,322,Thursday,5,3,2024
1900,Grocery,71,No,0,30,412,Saturday,3,11,2024
1438,Personal Care,787,Yes,30,37,485,Monday,26,3,2024
1685,Grocery,2989,Yes,15,31,225,Monday,8,8,2024
1791,Clothing,2557,Yes,30,32,68,Saturday,12,12,2024
1683,Electronics,75,Yes,20,26,368,Friday,24,1,2024
1512,Clothing,764,No,0,19,142,Thursday,24,7,2024
1477,Personal Care,171,Yes,10,15,49,Saturday,26,5,2024
1839,Clothing,601,No,0,24,24,Wednesday,2,5,2024
1954,Clothing,2721,Yes,5,46,225,Saturday,23,5,2024
1590,Home,2599,No,0,15,457,Tuesday,17,9,2024
1876,Grocery,1101,Yes,20,26,32,Sunday,3,7,2024
1289,Grocery,2663,Yes,30,26,244,Saturday,11,12,2024
1224,Grocery,705,No,0,38,218,Thursday,14,11,2024
1095,Grocery,1857,No,0,31,440,Tuesday,21,1,2024
1114,Clothing,1812,No,0,16,373,Wednesday,31,10,2024
1256,Grocery,1708,No,0,32,281,Friday,30,7,2024
1174,Home,226,Yes,10,22,144,Saturday,15,10,2024
1829,Personal Care,1521,Yes,5,21,192,Friday,7,11,2024
1044,Grocery,523,No,0,29,210,Tuesday,29,4,2024
1213,Grocery,379,Yes,20,34,332,Saturday,23,2,2024
1085,Electronics,2308,Yes,5,34,52,Sunday,17,3,2024
1488,Clothing,1034,Yes,20,42,95,Monday,22,2,2024
1178,Home,986,Yes,15,28,308,Friday,26,2,2024
1289,Grocery,2964,No,0,10,321,Monday,23,9,2024
1330,Home,1757,Yes,30,44,135,Monday,22,2,2024
1907,Grocery,915,No,0,20,91,Friday,7,11,2024
1857,Home,794,Yes,10,9,364,Friday,14,4,2024
1400,Home,1860,Yes,5,13,426,Monday,23,1,2024
1064,Home,2060,Yes,0,10,425,Wednesday,26,11,2024
1026,Grocery,2650,No,0,14,271,Friday,5,2,2024
1882,Home,1869,No,0,31,269,Saturday,5,9,2024
1973,Personal Care,227,No,0,24,62,Friday,4,11,2024
1565,Clothing,1486,No,0,21,473,Monday,28,7,2024
1202,Grocery,2243,No,0,26,436,Tuesday,22,10,2024
1759,Grocery,2591,Yes,30,32,142,Friday,6,3,2024
1172,Electronics,1707,No,0,47,476,Sunday,7,9,2024
1532,Electronics,1290,No,0,19,177,Thursday,14,12,2024
1202,Clothing,73,Yes,30,51,427,Sunday,24,1,2024
1017,Clothing,113,Yes,20,29,118,Monday,13,9,2024
1787,Grocery,991,No,0,30,115,Monday,12,6,2024
1124,Grocery,64,No,0,7,359,Tuesday,30,3,2024
1236,Grocery,202,No,0,26,136,Tuesday,23,8,2024
1338,Home,2220,No,0,42,241,Sunday,29,10,2024
1184,Electronics,2562,Yes,15,20,352,Thursday,20,8,2024
1162,Electronics,1086,No,0,25,164,Monday,15,11,2024
1267,Home,1703,Yes,20,22,140,Thursday,21,6,2024
1140,Clothing,1515,No,0,22,443,Thursday,11,1,2024
1518,Grocery,391,Yes,30,37,105,Sunday,24,11,2024
1878,Grocery,1102,Yes,20,31,171,Sunday,6,4,2024
1326,Personal Care,2206,No,0,32,289,Saturday,16,11,2024
1823,Home,572,Yes,0,20,220,Thursday,4,9,2024
1042,Personal Care,2144,No,0,8,222,Tuesday,1,4,2024
1302,Clothing,238,No,0,39,437,Friday,7,11,2024
1093,Personal Care,1875,No,0,33,135,Saturday,29,12,2024
1994,Home,1298,No,0,26,61,Monday,23,7,2024
1191,Electronics,1514,Yes,10,34,221,Monday,21,1,2024
1862,Clothing,1259,No,0,39,358,Wednesday,26,6,2024
1210,Grocery,945,Yes,20,20,402,Saturday,27,4,2024
1025,Grocery,2911,No,0,40,311,Friday,31,12,2024
1469,Electronics,1443,Yes,30,37,275,Saturday,28,7,2024
1207,Electronics,2503,Yes,0,37,241,Tuesday,12,5,2024
1477,Clothing,2249,Yes,5,23,355,Friday,13,5,2024
1172,Personal Care,605,No,0,26,492,Thursday,28,7,2024
1116,Personal Care,1484,No,0,32,212,Saturday,18,6,2024
1974,Grocery,431,No,0,19,56,Tuesday,10,12,2024
1226,Grocery,1714,Yes,30,14,281,Tuesday,13,8,2024
1418,Home,752,No,0,5,156,Wednesday,30,9,2024
1834,Electronics,1082,Yes,15,42,245,Sunday,24,1,2024
1192,Clothing,157,No,0,28,169,Thursday,22,6,2024
1248,Home,1609,Yes,10,23,65,Saturday,21,6,2024
1395,Grocery,1875,No,0,15,394,Monday,23,6,2024
1410,Electronics,1079,No,0,47,349,Saturday,27,9,2024
1053,Personal Care,1160,Yes,10,25,127,Monday,14,11,2024
1507,Electronics,234,Yes,5,14,61,Friday,12,12,2024
1949,Electronics,2131,Yes,10,44,247,Sunday,26,5,2024
1157,Grocery,720,Yes,10,8,455,Monday,29,1,2024
1049,Personal Care,465,Yes,5,27,476,Monday,15,9,2024
1368,Clothing,961,Yes,10,39,357,Wednesday,5,5,2024
1030,Electronics,2140,Yes,5,17,396,Wednesday,21,7,2024
1036,Home,547,No,0,38,151,Tuesday,1,11,2024
1943,Clothing,266,No,0,35,35,Sunday,27,3,2024
1433,Clothing,659,Yes,20,13,292,Monday,3,2,2024
1369,Electronics,2835,Yes,30,21,316,Tuesday,12,4,2024
1232,Electronics,1086,No,0,40,234,Tuesday,2,4,2024
1940,Clothing,2119,Yes,0,17,68,Saturday,30,8,2024
1441,Electronics,2607,Yes,5,26,144,Thursday,26,12,2024
1154,Personal Care,1927,Yes,30,23,23,Monday,31,5,2024
1837,Electronics,2618,No,0,7,433,Tuesday,6,3,2024
1592,Grocery,1106,Yes,5,27,53,Saturday,10,9,2024
1911,Clothing,1547,Yes,20,35,366,Sunday,29,10,2024
1041,Personal Care,344,Yes,20,21,476,Saturday,23,3,2024
1546,Personal Care,2050,No,0,38,299,Tuesday,26,4,2024
1393,Electronics,1440,Yes,5,16,191,Tuesday,26,9,2024
1458,Clothing,117,Yes,30,40,454,Saturday,30,9,2024
1067,Personal Care,960,Yes,10,8,143,Monday,3,5,2024
1436,Clothing,2360,No,0,20,192,Wednesday,5,3,2024
1559,Grocery,1813,No,0,6,490,Friday,7,5,2024
1309,Electronics,2378,No,0,41,450,Saturday,2,11,2024
1150,Grocery,1971,No,0,30,296,Thursday,7,6,2024
1840,Personal Care,1949,No,0,18,52,Saturday,14,3,2024
1759,Grocery,2921,No,0,22,137,Friday,22,2,2024
1487,Personal Care,2847,Yes,10,23,250,Sunday,15,5,2024
1486,Electronics,817,Yes,10,8,466,Wednesday,25,9,2024
1000,Home,2649,No,0,22,110,Thursday,2,3,2024
1059,Electronics,1158,Yes,20,22,332,Thursday,14,4,2024
1578,Grocery,2990,Yes,15,43,126,Sunday,13,12,2024
1244,Grocery,1445,No,0,29,420,Friday,18,10,2024
1762,Home,2536,Yes,0,24,292,Friday,16,6,2024
1965,Electronics,56,No,0,12,206,Monday,24,1,2024
1230,Clothing,848,No,0,19,241,Tuesday,25,1,2024
1035,Clothing,1309,Yes,0,19,285,Saturday,24,5,2024
1210,Personal Care,2353,No,0,20,248,Thursday,6,3,2024
1688,Personal Care,2836,No,0,30,84,Tuesday,1,11,2024
1095,Electronics,1734,No,0,24,91,Wednesday,1,3,2024
1135,Home,2914,No,0,24,269,Saturday,22,12,2024
1553,Grocery,69,No,0,13,493,Wednesday,26,9,2024
1864,Personal Care,2523,Yes,5,44,338,Saturday,22,11,2024
1083,Electronics,279,Yes,20,35,344,Sunday,15,12,2024
1107,Personal Care,53,Yes,10,32,369,Tuesday,26,2,2024
1974,Clothing,71,No,0,17,139,Monday,12,10,2024
1013,Personal Care,128,No,0,6,397,Monday,12,9,2024
1834,Home,383,No,0,22,325,Friday,26,11,2024
1689,Personal Care,2683,No,0,47,80,Sunday,9,1,2024
1995,Home,403,Yes,0,41,470,Saturday,18,4,2024
1507,Clothing,2607,Yes,5,26,100,Sunday,26,11,2024
1430,Clothing,1407,Yes,10,34,34,Wednesday,11,5,2024
1296,Personal Care,2646,No,0,38,347,Thursday,9,10,2024
1719,Grocery,1732,Yes,20,21,216,Wednesday,31,8,2024
1578,Grocery,63,No,0,21,347,Saturday,4,7,2024
1153,Clothing,1205,Yes,30,16,289,Monday,14,7,2024
1961,Home,2176,Yes,20,33,498,Thursday,8,4,2024
1723,Home,2602,Yes,20,36,240,Thursday,28,1,2024
1734,Grocery,2612,Yes,10,18,446,Tuesday,3,9,2024
1229,Grocery,2696,No,0,31,202,Friday,15,3,2024
1337,Home,816,Yes,10,43,146,Sunday,7,10,2024
1027,Home,2850,No,0,34,472,Thursday,18,12,2024
1625,Grocery,175,No,0,45,224,Sunday,28,12,2024
1316,Clothing,2203,Yes,5,40,245,Sunday,19,5,2024
1629,Clothing,2616,No,0,12,104,Thursday,11,12,2024
1761,Home,773,No,0,11,226,Monday,11,6,2024
1629,Clothing,1443,Yes,5,18,158,Friday,11,4,2024
1904,Grocery,1406,Yes,5,13,387,Monday,3,5,2024
1364,Personal Care,1559,No,0,34,256,Friday,30,4,2024
1090,Grocery,1729,No,0,18,240,Saturday,11,6,2024
1023,Grocery,1579,No,0,32,51,Friday,6,12,2024
1500,Home,2840,No,0,18,419,Saturday,14,11,2024
1512,Personal Care,1911,Yes,20,36,237,Friday,6,9,2024
1917,Electronics,1961,No,0,27,173,Tuesday,20,1,2024
1102,Electronics,2474,Yes,15,28,192,Thursday,7,5,2024
1050,Electronics,1405,Yes,5,40,79,Sunday,30,4,2024
1915,Clothing,1588,Yes,20,38,252,Saturday,5,6,2024
1915,Personal Care,881,Yes,10,10,88,Friday,22,5,2024
1520,Electronics,973,No,0,18,473,Friday,2,6,2024
1780,Clothing,1964,No,0,30,490,Wednesday,20,5,2024
1053,Personal Care,278,Yes,30,33,436,Wednesday,12,4,2024
1173,Home,723,No,0,17,132,Wednesday,4,12,2024
1375,Electronics,901,No,0,37,177,Monday,19,7,2024
1524,Grocery,2379,Yes,0,15,180,Tuesday,9,12,2024
1317,Home,1379,Yes,20,19,289,Tuesday,2,2,2024
1493,Electronics,2923,Yes,0,26,30,Sunday,18,12,2024
1948,Electronics,2510,No,0,18,109,Friday,15,1,2024
1126,Personal Care,1980,Yes,5,37,283,Sunday,8,11,2024
1434,Grocery,2849,Yes,0,23,491,Friday,18,11,2024
1334,Electronics,348,Yes,0,50,478,Saturday,16,3,2024
1555,Electronics,2489,No,0,7,433,Tuesday,28,12,2024
1427,Clothing,2377,Yes,15,45,463,Saturday,21,12,2024
1837,Grocery,2003,Yes,15,10,389,Friday,25,9,2024
1043,Home,359,Yes,20,19,226,Monday,23,10,2024
1601,Electronics,2614,No,0,28,85,Thursday,6,6,2024
1361,Home,1578,No,0,22,332,Friday,14,5,2024
1824,Home,2275,Yes,15,41,468,Thursday,2,2,2024
1802,Home,2421,Yes,5,8,125,Wednesday,21,5,2024
1840,Electronics,867,No,0,30,53,Tuesday,10,8,2024
1358,Home,1694,No,0,26,306,Tuesday,20,8,2024
1651,Electronics,1284,No,0,21,42,Monday,2,5,2024
1776,Clothing,527,No,0,28,235,Wednesday,28,9,2024
1994,Grocery,1638,No,0,40,83,Thursday,28,8,2024
1210,Home,2682,Yes,0,6,260,Wednesday,13,8,2024
1404,Home,374,No,0,40,98,Saturday,19,7,2024
1119,Grocery,2866,No,0,29,316,Friday,1,8,2024
1101,Home,287,No,0,10,332,Tuesday,11,9,2024
1844,Grocery,403,No,0,18,135,Thursday,13,9,2024
1057,Grocery,2951,No,0,27,73,Friday,8,2,2024
1312,Electronics,1903,Yes,15,42,113,Monday,9,5,2024
1196,Grocery,1824,No,0,31,262,Saturday,21,3,2024
1628,Personal Care,1490,No,0,10,40,Sunday,24,2,2024
1160,Electronics,2549,No,0,14,121,Monday,7,9,2024
1611,Personal Care,2327,Yes,10,32,53,Thursday,12,9,2024
1584,Grocery,2209,Yes,0,32,246,Monday,1,7,2024
1889,Personal Care,1724,Yes,10,41,148,Saturday,11,2,2024
1792,Electronics,1269,Yes,15,43,355,Saturday,19,11,2024
1692,Electronics,1006,Yes,30,14,258,Thursday,12,12,2024
1701,Clothing,2733,No,0,37,268,Friday,13,1,2024
1534,Grocery,1930,No,0,41,114,Sunday,21,5,2024
1344,Home,1479,Yes,0,30,327,Wednesday,15,7,2024
1639,Electronics,2533,Yes,15,19,81,Saturday,26,9,2024
1453,Personal Care,2094,Yes,30,24,24,Saturday,13,2,2024
1480,Personal Care,2068,No,0,27,66,Sunday,28,11,2024
1064,Clothing,1550,Yes,20,11,181,Friday,22,5,2024
1049,Home,1256,No,0,40,349,Saturday,23,8,2024
1304,Electronics,565,No,0,5,383,Tuesday,18,3,2024
1644,Grocery,1076,No,0,43,395,Sunday,11,11,2024
1475,Personal Care,2408,Yes,15,42,135,Saturday,15,9,2024
1457,Clothing,1221,Yes,10,21,411,Saturday,31,7,2024
1297,Electronics,2942,Yes,10,18,339,Saturday,11,11,2024
1102,Clothing,1558,Yes,10,34,127,Sunday,10,9,2024
1345,Electronics,2555,No,0,14,393,Tuesday,10,12,2024
1257,Grocery,1351,Yes,30,42,343,Monday,13,11,2024
1659,Clothing,1848,No,0,31,448,Monday,7,12,2024
1974,Personal Care,265,Yes,30,26,404,Saturday,13,5,2024
1377,Electronics,2030,No,0,15,316,Sunday,4,2,2024
1446,Grocery,807,Yes,20,41,209,Tuesday,18,1,2024
1625,Clothing,1596,Yes,10,28,292,Friday,11,3,2024
1373,Personal Care,281,No,0,48,106,Saturday,2,3,2024
1155,Electronics,1019,Yes,15,36,411,Tuesday,31,3,2024
1197,Grocery,2891,Yes,0,11,267,Thursday,26,2,2024
1146,Home,2590,Yes,30,33,424,Wednesday,1,10,2024
1940,Clothing,308,No,0,32,40,Saturday,3,12,2024
1118,Personal Care,2752,No,0,27,159,Wednesday,16,6,2024
1680,Home,2076,No,0,29,428,Tuesday,26,9,2024
1103,Electronics,950,No,0,14,478,Tuesday,25,5,2024
1416,Clothing,1589,Yes,10,21,21,Wednesday,15,8,2024
1001,Clothing,2335,Yes,20,17,213,Tuesday,17,9,2024
1205,Clothing,868,No,0,47,101,Saturday,28,1,2024
1718,Home,960,Yes,10,12,306,Friday,24,2,2024
1188,Personal Care,2237,Yes,5,16,308,Monday,16,8,2024
1101,Home,2854,Yes,15,14,269,Friday,24,10,2024
1156,Clothing,1585,Yes,20,23,81,Tuesday,24,7,2024
1850,Home,2619,No,0,30,392,Thursday,6,9,2024
1831,Grocery,729,Yes,30,13,456,Monday,2,1,2024
1875,Clothing,2155,Yes,30,37,479,Sunday,21,11,2024
1376,Home,2845,Yes,15,36,444,Wednesday,7,12,2024
1310,Personal Care,2619,Yes,10,3,29,Tuesday,8,10,2024
1090,Personal Care,493,Yes,10,43,195,Sunday,1,10,2024
1491,Personal Care,548,Yes,15,36,43,Wednesday,23,5,2024
1122,Electronics,2800,No,0,14,319,Tuesday,25,4,2024
1740,Electronics,2969,Yes,20,26,365,Tuesday,22,3,2024
1733,Home,1260,Yes,30,17,215,Monday,17,9,2024
1283,Grocery,1760,No,0,26,448,Thursday,12,11,2024
1126,Grocery,801,Yes,0,22,47,Wednesday,8,4,2024
1560,Personal Care,2452,Yes,0,18,235,Thursday,14,11,2024
1554,Grocery,2201,Yes,30,24,252,Monday,15,5,2024
1804,Personal Care,2653,No,0,32,316,Saturday,4,8,2024
1776,Personal Care,1089,No,0,47,219,Sunday,14,9,2024
1792,Home,1126,Yes,30,54,466,Sunday,19,8,2024
1663,Electronics,637,No,0,21,141,Sunday,16,7,2024
1940,Grocery,805,Yes,0,18,268,Monday,30,11,2024
1400,Grocery,2936,Yes,10,35,105,Saturday,12,2,2024
1236,Clothing,128,No,0,13,31,Tuesday,4,4,2024
1317,Grocery,1403,Yes,5,17,435,Saturday,1,10,2024
1084,Clothing,379,No,0,40,70,Saturday,29,1,2024
1939,Clothing,783,Yes,15,31,266,Tuesday,22,4,2024
1918,Electronics,545,No,0,25,305,Sunday,25,12,2024
1923,Electronics,1173,Yes,5,35,140,Friday,18,4,2024
1458,Home,470,No,0,10,152,Tuesday,27,7,2024
1921,Grocery,695,No,0,39,45,Saturday,7,2,2024
1766,Home,2908,No,0,17,44,Wednesday,3,5,2024
1966,Home,1191,Yes,0,38,170,Tuesday,10,1,2024
1053,Personal Care,2369,No,0,6,235,Thursday,22,12,2024
1285,Personal Care,2193,No,0,25,243,Friday,28,4,2024
1842,Home,99,Yes,30,29,152,Sunday,23,3,2024
1105,Clothing,1370,No,0,24,213,Tuesday,20,6,2024
1293,Clothing,2017,No,0,32,420,Wednesday,6,4,2024
1377,Electronics,2343,No,0,43,367,Sunday,21,2,2024
1183,Electronics,2578,No,0,29,311,Tuesday,12,6,2024
1606,Home,1981,No,0,24,393,Tuesday,15,12,2024
1565,Electronics,268,Yes,30,40,101,Saturday,3,2,2024
1408,Electronics,2263,No,0,21,474,Wednesday,11,2,2024
1257,Electronics,366,No,0,26,456,Monday,6,3,2024
1640,Electronics,880,No,0,19,342,Friday,19,11,2024
1590,Grocery,735,No,0,10,102,Wednesday,16,10,2024
1874,Clothing,2331,Yes,30,33,52,Thursday,2,9,2024
1992,Electronics,2063,Yes,20,39,398,Sunday,21,10,2024
1984,Home,676,Yes,10,7,320,Friday,28,8,2024
1769,Electronics,2981,Yes,10,12,86,Tuesday,5,4,2024
1199,Personal Care,1754,No,0,33,338,Wednesday,19,1,2024
1191,Electronics,1941,Yes,15,19,179,Tuesday,30,7,2024
1878,Electronics,1089,No,0,24,64,Monday,21,12,2024
1212,Grocery,2338,No,0,43,303,Saturday,10,5,2024
1415,Grocery,2306,No,0,23,69,Saturday,23,6,2024
1040,Grocery,576,No,0,40,131,Monday,23,3,2024
1340,Home,2231,No,0,15,415,Thursday,10,2,2024
1807,Home,842,No,0,50,393,Sunday,27,1,2024
1261,Personal Care,2243,No,0,33,381,Friday,7,7,2024
1818,Personal Care,323,No,0,24,116,Tuesday,24,8,2024
1492,Home,2065,No,0,49,265,Saturday,25,4,2024
1218,Home,2277,Yes,15,19,474,Monday,27,12,2024
1452,Home,1539,No,0,23,75,Monday,2,6,2024
1339,Grocery,237,No,0,26,435,Friday,5,2,2024
1523,Personal Care,1573,Yes,20,12,394,Wednesday,23,1,2024
1426,Grocery,2472,Yes,30,23,46,Saturday,2,3,2024
1361,Home,1845,No,0,39,62,Tuesday,16,4,2024
1274,Clothing,2407,No,0,4,35,Friday,21,7,2024
1409,Personal Care,1343,Yes,30,38,293,Tuesday,11,10,2024
1273,Personal Care,1137,No,0,9,182,Wednesday,5,7,2024
1330,Clothing,2691,No,0,6,231,Thursday,23,7,2024
1579,Personal Care,283,No,0,14,413,Thursday,17,2,2024
1096,Personal Care,1129,No,0,24,411,Monday,10,9,2024
1721,Clothing,1384,No,0,30,34,Friday,25,3,2024
1957,Grocery,2477,No,0,20,331,Sunday,5,10,2024
1008,Home,2633,No,0,15,345,Tuesday,15,8,2024
1992,Clothing,2478,No,0,32,218,Monday,17,6,2024
1987,Grocery,58,Yes,20,41,91,Sunday,27,3,2024
1047,Grocery,2089,Yes,15,48,450,Sunday,4,7,2024
1592,Clothing,2151,Yes,30,38,64,Saturday,28,10,2024
1905,Home,172,No,0,28,333,Sunday,27,3,2024
1103,Personal Care,754,Yes,20,18,401,Wednesday,10,4,2024
1298,Clothing,2660,No,0,20,450,Monday,19,7,2024
1526,Electronics,863,No,0,28,179,Wednesday,7,1,2024
1714,Home,2190,Yes,0,11,84,Tuesday,11,4,2024
1954,Clothing,1629,Yes,5,22,130,Saturday,16,12,2024
1148,Personal Care,702,Yes,10,29,318,Monday,9,5,2024
1994,Grocery,940,Yes,5,30,94,Saturday,9,8,2024
1949,Clothing,808,Yes,10,38,326,Friday,29,1,2024
1649,Clothing,2453,Yes,20,14,169,Thursday,19,1,2024
1159,Personal Care,1760,No,0,25,400,Saturday,19,6,2024
1021,Home,280,No,0,9,170,Monday,29,7,2024
1076,Home,1693,No,0,42,315,Sunday,8,10,2024
1099,Home,2011,No,0,33,157,Saturday,28,5,2024
1096,Personal Care,2748,Yes,10,8,167,Wednesday,18,6,2024
1947,Clothing,1211,Yes,30,27,384,Wednesday,28,7,2024
1038,Electronics,613,No,0,12,463,Monday,11,3,2024
1988,Electronics,657,Yes,20,18,170,Thursday,18,3,2024
1914,Personal Care,1104,Yes,10,39,135,Sunday,2,4,2024
1316,Electronics,337,Yes,20,17,63,Thursday,26,4,2024
1519,Grocery,2474,No,0,21,373,Tuesday,21,6,2024
1229,Home,1046,No,0,19,117,Tuesday,24,10,2024
1777,Clothing,444,No,0,27,125,Saturday,26,9,2024
1306,Grocery,1552,No,0,26,272,Sunday,15,10,2024
1805,Grocery,928,No,0,31,123,Sunday,15,1,2024
1695,Clothing,130,No,0,38,415,Thursday,10,4,2024
1217,Grocery,2280,No,0,23,475,Tuesday,13,4,2024
1991,Electronics,2312,No,0,21,68,Friday,29,9,2024
1828,Home,932,Yes,5,10,187,Tuesday,5,11,2024
1618,Grocery,2810,No,0,39,299,Sunday,12,8,2024
1094,Grocery,58,Yes,5,37,65,Saturday,26,6,2024
1164,Clothing,2671,Yes,20,16,457,Tuesday,2,11,2024
1560,Grocery,330,Yes,5,32,177,Tuesday,23,8,2024
1458,Home,1544,No,0,20,361,Sunday,24,7,2024
1703,Home,1623,No,0,37,370,Thursday,12,1,2024
1145,Clothing,1343,Yes,10,29,301,Friday,25,9,2024
1903,Electronics,384,No,0,46,273,Saturday,15,3,2024
